날짜,종가,오픈,고가,저가,거래량,변동 %
2004년 12월 07일,7.838,7.89,7.925,7.81,0.46K,-0.99%
2004년 12월 06일,7.916,8.02,8.02,7.88,0.21K,-1.00%
2004년 12월 03일,7.996,7.91,8.03,7.85,0.52K,1.11%
2004년 12월 02일,7.908,8.03,8.19,7.87,0.46K,-1.47%
2004년 12월 01일,8.026,7.715,8.08,7.71,0.71K,3.92%
2004년 11월 30일,7.723,7.755,7.82,7.66,2.87K,-0.60%
2004년 11월 29일,7.77,7.64,7.795,7.605,25.46K,2.87%
2004년 11월 24일,7.553,7.553,7.553,7.553,-,-0.78%
2004년 11월 23일,7.612,7.612,7.612,7.612,-,0.57%
2004년 11월 22일,7.569,7.58,7.58,7.58,0.02K,-0.37%
2004년 11월 19일,7.597,7.597,7.597,7.597,-,0.64%
2004년 11월 18일,7.549,7.549,7.549,7.549,-,-1.47%
2004년 11월 17일,7.662,7.662,7.662,7.662,-,0.96%
2004년 11월 16일,7.589,7.589,7.589,7.589,-,0.29%
2004년 11월 15일,7.567,7.567,7.567,7.567,-,-0.63%
2004년 11월 12일,7.615,7.47,7.47,7.47,-,1.94%
2004년 11월 11일,7.47,7.47,7.47,7.47,-,0.78%
2004년 11월 10일,7.412,7.412,7.412,7.412,-,-1.50%
2004년 11월 09일,7.525,7.525,7.525,7.525,-,0.64%
2004년 11월 08일,7.477,7.477,7.477,7.477,-,-0.21%
2004년 11월 05일,7.493,7.493,7.493,7.493,-,1.66%
2004년 11월 04일,7.371,7.371,7.371,7.371,-,3.16%
2004년 11월 03일,7.145,7.145,7.145,7.145,-,1.97%
2004년 11월 02일,7.007,7.007,7.007,7.007,-,-4.24%
2004년 11월 01일,7.317,7.317,7.317,7.317,-,0.34%
2004년 10월 29일,7.292,7.292,7.292,7.292,-,1.57%
2004년 10월 28일,7.179,7.179,7.179,7.179,0.00K,-0.11%
2004년 10월 27일,7.187,7.187,7.187,7.187,0.13K,-1.83%
2004년 10월 26일,7.321,7.34,7.34,7.34,0.00K,-0.54%
2004년 10월 25일,7.361,7.361,7.361,7.361,-,0.64%
2004년 10월 22일,7.314,7.314,7.314,7.314,-,0.32%
2004년 10월 21일,7.291,7.291,7.291,7.291,-,-0.57%
2004년 10월 20일,7.333,7.333,7.333,7.333,0.11K,2.19%
2004년 10월 19일,7.176,7.176,7.176,7.176,0.03K,2.99%
2004년 10월 18일,6.968,6.968,6.968,6.968,-,-1.73%
2004년 10월 15일,7.091,7.091,7.091,7.091,-,0.78%
2004년 10월 14일,7.036,7.036,7.036,7.036,0.00K,2.30%
2004년 10월 13일,6.878,6.878,6.878,6.878,0.00K,-2.20%
2004년 10월 12일,7.033,7.033,7.033,7.033,-,-2.72%
2004년 10월 11일,7.23,7.23,7.23,7.23,0.03K,-0.59%
2004년 10월 08일,7.273,7.26,7.26,7.26,0.00K,1.10%
2004년 10월 07일,7.194,7.194,7.194,7.194,-,-0.39%
2004년 10월 06일,7.222,7.222,7.222,7.222,-,2.02%
2004년 10월 05일,7.079,7.079,7.079,7.079,0.00K,5.03%
2004년 10월 04일,6.74,6.74,6.74,6.74,-,-2.57%
2004년 10월 01일,6.918,6.918,6.918,6.918,0.05K,0.03%
2004년 09월 30일,6.916,6.916,6.916,6.916,0.00K,3.64%
2004년 09월 29일,6.673,6.61,6.61,6.61,0.01K,1.23%
2004년 09월 28일,6.592,6.65,6.65,6.65,0.07K,0.96%
2004년 09월 27일,6.529,6.42,6.55,6.42,0.02K,1.94%
2004년 09월 24일,6.405,6.45,6.45,6.45,0.02K,-0.64%
2004년 09월 23일,6.446,6.35,6.4,6.35,0.02K,1.50%
2004년 09월 22일,6.351,6.351,6.351,6.351,0.03K,0.08%
2004년 09월 21일,6.346,6.325,6.355,6.31,0.01K,1.50%
2004년 09월 20일,6.252,6.23,6.25,6.22,0.05K,-0.11%
2004년 09월 17일,6.259,6.259,6.259,6.259,0.00K,-0.48%
2004년 09월 16일,6.289,6.305,6.305,6.23,0.02K,0.29%
2004년 09월 15일,6.271,6.215,6.26,6.215,0.01K,1.16%
2004년 09월 14일,6.199,6.2,6.29,6.2,0.11K,0.26%
2004년 09월 13일,6.183,6.11,6.21,6.08,0.03K,0.82%
2004년 09월 10일,6.133,6.14,6.24,6.14,0.12K,-0.34%
2004년 09월 09일,6.154,6.195,6.195,6.065,0.06K,-0.39%
2004년 09월 08일,6.178,6.22,6.24,6.1,0.20K,-0.34%
2004년 09월 07일,6.199,6.585,6.585,6.185,0.37K,-5.40%
2004년 09월 03일,6.553,6.76,6.765,6.5,0.28K,-3.18%
2004년 09월 02일,6.768,6.785,6.8,6.75,0.70K,-0.37%
2004년 09월 01일,6.793,6.735,6.82,6.7,0.68K,0.32%
2004년 08월 31일,6.771,6.705,6.8,6.66,2.59K,0.98%
2004년 08월 30일,6.705,6.605,6.84,6.59,12.02K,1.78%
2004년 08월 27일,6.588,6.588,6.588,6.588,-,-1.30%
2004년 08월 26일,6.675,6.675,6.675,6.675,-,0.98%
2004년 08월 25일,6.61,6.61,6.61,6.61,-,0.55%
2004년 08월 24일,6.574,6.574,6.574,6.574,-,-2.48%
2004년 08월 23일,6.741,6.741,6.741,6.741,-,-1.82%
2004년 08월 20일,6.866,6.87,6.87,6.87,0.00K,0.75%
2004년 08월 19일,6.815,6.9,6.9,6.9,0.01K,-0.22%
2004년 08월 18일,6.83,6.83,6.83,6.83,-,1.59%
2004년 08월 17일,6.723,6.723,6.723,6.723,-,-0.10%
2004년 08월 16일,6.73,6.73,6.73,6.73,-,1.71%
2004년 08월 13일,6.617,6.617,6.617,6.617,-,1.04%
2004년 08월 12일,6.549,6.549,6.549,6.549,-,0.46%
2004년 08월 11일,6.519,6.519,6.519,6.519,-,-2.90%
2004년 08월 10일,6.714,6.714,6.714,6.714,0.02K,-0.22%
2004년 08월 09일,6.729,6.729,6.729,6.729,-,-0.56%
2004년 08월 06일,6.767,6.767,6.767,6.767,0.00K,0.40%
2004년 08월 05일,6.74,6.74,6.74,6.74,-,0.19%
2004년 08월 04일,6.727,6.727,6.727,6.727,-,0.78%
2004년 08월 03일,6.675,6.675,6.675,6.675,-,0.98%
2004년 08월 02일,6.61,6.61,6.61,6.61,-,0.92%
2004년 07월 30일,6.55,6.5,6.5,6.5,0.00K,3.23%
2004년 07월 29일,6.345,6.38,6.38,6.37,0.01K,-0.28%
2004년 07월 28일,6.363,6.23,6.3,6.23,0.04K,2.02%
2004년 07월 27일,6.237,6.3,6.3,6.255,0.03K,0.05%
2004년 07월 26일,6.234,6.31,6.31,6.16,0.05K,-1.58%
2004년 07월 23일,6.334,6.26,6.28,6.26,0.03K,-1.31%
2004년 07월 22일,6.418,6.475,6.475,6.475,0.01K,0.33%
2004년 07월 21일,6.397,6.5,6.5,6.35,0.12K,-3.06%
2004년 07월 20일,6.599,6.635,6.635,6.49,0.04K,0.18%
2004년 07월 19일,6.587,6.69,6.69,6.69,0.01K,-1.86%
2004년 07월 16일,6.712,6.75,6.75,6.75,0.02K,0.90%
2004년 07월 15일,6.652,6.61,6.655,6.57,0.13K,0.82%
2004년 07월 14일,6.598,6.435,6.545,6.435,0.04K,3.45%
2004년 07월 13일,6.378,6.51,6.51,6.28,0.04K,-2.30%
2004년 07월 12일,6.528,6.55,6.55,6.47,0.04K,1.04%
2004년 07월 09일,6.461,6.405,6.54,6.4,0.39K,0.64%
2004년 07월 08일,6.42,6.115,6.42,6.115,0.16K,5.07%
2004년 07월 07일,6.11,5.98,6.14,5.98,0.45K,2.45%
2004년 07월 06일,5.964,6.01,6.065,5.9,0.17K,-0.57%
2004년 07월 02일,5.998,5.93,6.05,5.92,0.47K,1.06%
2004년 07월 01일,5.935,5.835,5.955,5.83,0.04K,2.75%
2004년 06월 30일,5.776,5.84,5.99,5.73,2.28K,-1.32%
2004년 06월 29일,5.853,5.908,5.95,5.8,16.24K,-0.75%
2004년 06월 28일,5.897,5.897,5.897,5.897,-,-3.72%
2004년 06월 25일,6.125,6.125,6.125,6.125,-,-0.78%
2004년 06월 24일,6.173,6.173,6.173,6.173,-,5.11%
2004년 06월 23일,5.873,5.873,5.873,5.873,-,0.14%
2004년 06월 22일,5.865,5.865,5.865,5.865,-,0.12%
2004년 06월 21일,5.858,5.858,5.858,5.858,-,-2.06%
2004년 06월 18일,5.981,5.981,5.981,5.981,-,1.00%
2004년 06월 17일,5.922,5.922,5.922,5.922,-,3.50%
2004년 06월 16일,5.722,5.722,5.722,5.722,-,-0.17%
2004년 06월 15일,5.732,5.732,5.732,5.732,0.01K,1.36%
2004년 06월 14일,5.655,5.655,5.655,5.655,-,-1.57%
2004년 06월 10일,5.745,5.745,5.745,5.745,0.05K,2.08%
2004년 06월 09일,5.628,5.628,5.628,5.628,0.00K,-2.36%
2004년 06월 08일,5.764,5.764,5.764,5.764,-,-2.21%
2004년 06월 07일,5.894,5.894,5.894,5.894,-,1.57%
2004년 06월 04일,5.803,5.803,5.803,5.803,-,1.31%
2004년 06월 03일,5.728,5.728,5.728,5.728,-,-1.80%
2004년 06월 02일,5.833,5.833,5.833,5.833,-,-3.59%
2004년 06월 01일,6.05,6.05,6.05,6.05,-,-0.90%
2004년 05월 28일,6.105,6.105,6.105,6.105,0.01K,0.94%
2004년 05월 26일,6.048,6.15,6.15,6.13,0.03K,-0.49%
2004년 05월 25일,6.078,6.07,6.07,6.06,0.01K,1.47%
2004년 05월 24일,5.99,5.835,6,5.835,0.02K,2.17%
2004년 05월 21일,5.863,5.86,5.925,5.86,0.02K,1.56%
2004년 05월 20일,5.773,5.82,5.855,5.82,0.02K,-2.48%
2004년 05월 19일,5.92,5.71,5.89,5.71,0.01K,4.35%
2004년 05월 18일,5.673,5.685,5.73,5.685,0.16K,0.09%
2004년 05월 17일,5.668,5.82,5.82,5.675,0.05K,-0.93%
2004년 05월 14일,5.721,5.74,5.74,5.66,0.16K,2.03%
2004년 05월 13일,5.607,5.535,5.65,5.52,0.15K,0.92%
2004년 05월 12일,5.556,5.61,5.665,5.54,0.10K,0.76%
2004년 05월 11일,5.514,5.7,5.705,5.525,0.01K,-4.20%
2004년 05월 10일,5.756,5.555,5.725,5.495,0.12K,2.99%
2004년 05월 07일,5.589,5.75,5.89,5.57,0.11K,-3.95%
2004년 05월 06일,5.819,6,6.02,5.78,0.23K,-4.67%
2004년 05월 05일,6.104,6.095,6.145,6.03,0.11K,1.11%
2004년 05월 04일,6.037,6.045,6.16,6.025,0.39K,0.35%
2004년 05월 03일,6.016,6.07,6.11,5.9,0.29K,2.54%
2004년 04월 28일,5.867,5.9,5.9,5.9,-,-5.83%
2004년 04월 27일,6.23,6.23,6.23,6.23,0.00K,1.01%
2004년 04월 26일,6.168,6.168,6.168,6.168,-,0.16%
2004년 04월 23일,6.158,6.13,6.13,6.13,0.02K,2.24%
2004년 04월 22일,6.023,6.023,6.023,6.023,-,-2.30%
2004년 04월 21일,6.165,6.165,6.165,6.165,-,-11.17%
2004년 04월 20일,6.94,6.94,6.94,6.94,-,-3.68%
2004년 04월 19일,7.205,7.205,7.205,7.205,-,0.91%
2004년 04월 16일,7.14,7.14,7.14,7.14,-,0.95%
2004년 04월 15일,7.073,7.073,7.073,7.073,-,1.04%
2004년 04월 14일,7,7,7,7,-,-5.98%
2004년 04월 13일,7.445,7.43,7.43,7.43,0.00K,-7.23%
2004년 04월 12일,8.025,8.105,8.105,8.105,0.00K,-0.74%
2004년 04월 08일,8.085,8.085,8.085,8.085,-,-1.22%
2004년 04월 07일,8.185,8.185,8.185,8.185,0.31K,-0.32%
2004년 04월 06일,8.211,8.211,8.211,8.211,-,1.27%
2004년 04월 05일,8.108,8.108,8.108,8.108,-,-0.47%
2004년 04월 02일,8.146,8.146,8.146,8.146,0.00K,0.09%
2004년 04월 01일,8.139,8.075,8.075,8.075,0.00K,2.56%
2004년 03월 31일,7.936,7.936,7.936,7.936,-,2.19%
2004년 03월 30일,7.766,7.766,7.766,7.766,0.00K,1.98%
2004년 03월 29일,7.615,7.7,7.7,7.625,0.13K,-1.19%
2004년 03월 26일,7.707,7.565,7.75,7.53,0.13K,1.51%
2004년 03월 25일,7.592,7.51,7.62,7.51,0.12K,-0.63%
2004년 03월 24일,7.64,7.57,7.72,7.57,0.03K,-0.75%
2004년 03월 23일,7.698,7.655,7.67,7.565,0.03K,1.05%
2004년 03월 22일,7.618,7.71,7.71,7.6,0.04K,0.89%
2004년 03월 19일,7.551,7.45,7.59,7.45,0.02K,1.31%
2004년 03월 18일,7.453,7.46,7.47,7.425,0.03K,2.83%
2004년 03월 17일,7.248,7.15,7.18,7.15,0.01K,1.30%
2004년 03월 16일,7.155,7.165,7.165,7.15,0.06K,0.38%
2004년 03월 15일,7.128,7.055,7.165,7.055,0.01K,1.09%
2004년 03월 12일,7.051,7.12,7.12,7,0.11K,-1.81%
2004년 03월 11일,7.181,7.15,7.24,7.08,0.08K,0.14%
2004년 03월 10일,7.171,7.235,7.25,7.1,0.18K,0.07%
2004년 03월 09일,7.166,6.995,7.19,6.93,0.09K,2.75%
2004년 03월 08일,6.974,6.945,7.07,6.89,0.42K,-0.10%
2004년 03월 05일,6.981,6.79,6.99,6.79,0.18K,3.28%
2004년 03월 04일,6.759,6.76,6.775,6.71,0.21K,0.24%
2004년 03월 03일,6.743,6.71,6.77,6.57,2.04K,0.49%
2004년 03월 02일,6.71,6.935,6.965,6.69,0.42K,-3.15%
2004년 03월 01일,6.928,6.7,7.02,6.7,0.60K,3.46%
2004년 02월 27일,6.696,6.7,6.78,6.555,2.85K,-0.18%
2004년 02월 26일,6.708,6.535,6.74,6.3,15.92K,2.69%
2004년 02월 25일,6.532,6.55,6.55,6.55,0.00K,-1.31%
2004년 02월 24일,6.619,6.619,6.619,6.619,-,2.03%
2004년 02월 23일,6.487,6.487,6.487,6.487,-,-0.66%
2004년 02월 20일,6.53,6.53,6.53,6.53,-,-1.88%
2004년 02월 19일,6.655,6.655,6.655,6.655,-,-0.63%
2004년 02월 18일,6.697,6.697,6.697,6.697,0.15K,-1.18%
2004년 02월 17일,6.777,6.777,6.777,6.777,0.02K,3.01%
2004년 02월 13일,6.579,6.579,6.579,6.579,-,-0.57%
2004년 02월 12일,6.617,6.545,6.545,6.54,0.01K,0.95%
2004년 02월 11일,6.555,6.555,6.555,6.555,-,2.66%
2004년 02월 10일,6.385,6.385,6.385,6.385,-,-0.62%
2004년 02월 09일,6.425,6.27,6.27,6.27,0.00K,2.39%
2004년 02월 06일,6.275,6.28,6.28,6.28,0.00K,2.53%
2004년 02월 05일,6.12,6.15,6.155,6.15,0.02K,-0.41%
2004년 02월 04일,6.145,6.115,6.115,6.115,0.01K,0.39%
2004년 02월 03일,6.121,6.121,6.121,6.121,0.24K,1.34%
2004년 02월 02일,6.04,6.04,6.04,6.04,0.00K,-3.30%
2004년 01월 30일,6.246,6.246,6.246,6.246,-,0.32%
2004년 01월 29일,6.226,6.226,6.226,6.226,-,-6.02%
2004년 01월 28일,6.625,6.52,6.52,6.52,0.00K,1.15%
2004년 01월 27일,6.55,6.55,6.55,6.55,-,3.85%
2004년 01월 26일,6.307,6.3,6.3,6.3,0.04K,-0.76%
2004년 01월 23일,6.355,6.325,6.325,6.26,0.16K,0.20%
2004년 01월 22일,6.342,6.275,6.275,6.275,0.04K,2.29%
2004년 01월 21일,6.2,6.2,6.2,6.2,-,-1.82%
2004년 01월 20일,6.315,6.36,6.36,6.36,0.00K,-0.11%
2004년 01월 16일,6.322,6.322,6.322,6.322,-,1.89%
2004년 01월 15일,6.205,6.25,6.25,6.25,0.01K,-3.38%
2004년 01월 14일,6.422,6.422,6.422,6.422,0.13K,-2.50%
2004년 01월 13일,6.587,6.51,6.52,6.51,0.01K,-0.27%
2004년 01월 12일,6.605,6.66,6.67,6.66,0.00K,1.85%
2004년 01월 09일,6.485,6.485,6.485,6.485,0.03K,3.58%
2004년 01월 08일,6.261,6.24,6.26,6.24,0.00K,0.16%
2004년 01월 07일,6.251,6.251,6.251,6.251,-,-1.03%
2004년 01월 06일,6.316,6.3,6.3,6.26,0.01K,1.33%
2004년 01월 05일,6.233,6.2,6.23,6.15,0.01K,4.70%
2003년 12월 31일,5.953,5.953,5.953,5.953,-,-0.50%
2003년 12월 30일,5.983,5.96,5.96,5.93,0.01K,1.12%
2003년 12월 29일,5.917,5.88,5.915,5.88,0.08K,2.37%
2003년 12월 24일,5.78,5.75,5.79,5.75,-,0.78%
2003년 12월 23일,5.735,5.73,5.74,5.715,0.05K,0.46%
2003년 12월 22일,5.709,5.72,5.72,5.715,0.01K,-0.23%
2003년 12월 19일,5.722,5.71,5.725,5.68,0.05K,0.18%
2003년 12월 18일,5.712,5.71,5.72,5.65,0.06K,0.35%
2003년 12월 17일,5.692,5.64,5.7,5.64,0.03K,1.12%
2003년 12월 16일,5.629,5.665,5.67,5.63,0.03K,-0.18%
2003년 12월 15일,5.639,5.6,5.645,5.58,0.03K,0.30%
2003년 12월 12일,5.622,5.63,5.64,5.61,0.05K,0.77%
2003년 12월 11일,5.579,5.55,5.6,5.52,0.07K,-0.37%
2003년 12월 10일,5.6,5.635,5.69,5.6,0.24K,-0.62%
2003년 12월 09일,5.635,5.56,5.65,5.56,0.21K,1.71%
2003년 12월 08일,5.54,5.49,5.55,5.47,0.14K,1.24%
2003년 12월 05일,5.472,5.41,5.52,5.41,0.32K,0.37%
2003년 12월 04일,5.452,5.47,5.475,5.36,0.84K,-0.29%
2003년 12월 03일,5.468,5.48,5.505,5.43,0.16K,-0.51%
2003년 12월 02일,5.496,5.47,5.51,5.43,0.29K,0.94%
2003년 12월 01일,5.445,5.36,5.55,5.355,0.92K,1.68%
2003년 11월 26일,5.355,5.29,5.39,5.29,3.91K,2.18%
2003년 11월 24일,5.241,5.28,5.28,5.28,0.00K,-0.94%
2003년 11월 21일,5.291,5.291,5.291,5.291,-,0.63%
2003년 11월 20일,5.258,5.258,5.258,5.258,-,-0.15%
2003년 11월 19일,5.266,5.266,5.266,5.266,-,-1.81%
2003년 11월 18일,5.363,5.363,5.363,5.363,-,2.68%
2003년 11월 17일,5.223,5.223,5.223,5.223,-,-3.47%
2003년 11월 14일,5.411,5.411,5.411,5.411,-,2.27%
2003년 11월 13일,5.291,5.291,5.291,5.291,-,-0.75%
2003년 11월 12일,5.331,5.331,5.331,5.331,-,5.29%
2003년 11월 11일,5.063,5.063,5.063,5.063,-,-0.45%
2003년 11월 10일,5.086,5.055,5.07,5.055,0.02K,0.67%
2003년 11월 07일,5.052,5.052,5.052,5.052,-,2.04%
2003년 11월 06일,4.951,4.951,4.951,4.951,-,-0.56%
2003년 11월 05일,4.979,4.979,4.979,4.979,-,-0.90%
2003년 11월 04일,5.024,5.024,5.024,5.024,-,2.09%
2003년 11월 03일,4.921,4.921,4.921,4.921,-,-2.73%
2003년 10월 31일,5.059,5.059,5.059,5.059,-,-1.36%
2003년 10월 30일,5.129,5.129,5.129,5.129,-,-0.19%
2003년 10월 29일,5.139,5.139,5.139,5.139,0.01K,0.92%
2003년 10월 28일,5.092,5.15,5.15,5.15,0.00K,-1.83%
2003년 10월 27일,5.187,5.187,5.187,5.187,-,0.52%
2003년 10월 24일,5.16,5.16,5.16,5.16,-,-0.14%
2003년 10월 23일,5.167,5.17,5.17,5.17,0.00K,0.72%
2003년 10월 22일,5.13,5.13,5.13,5.13,-,1.32%
2003년 10월 21일,5.063,5.063,5.063,5.063,-,1.26%
2003년 10월 20일,5,5,5,5,-,1.32%
2003년 10월 17일,4.935,4.935,4.935,4.935,-,0.37%
2003년 10월 16일,4.917,4.917,4.917,4.917,-,-0.51%
2003년 10월 15일,4.942,4.942,4.942,4.942,-,0.30%
2003년 10월 14일,4.927,4.927,4.927,4.927,-,-0.96%
2003년 10월 13일,4.975,4.975,4.975,4.975,-,1.43%
2003년 10월 10일,4.905,4.905,4.905,4.905,-,1.41%
2003년 10월 09일,4.837,4.805,4.805,4.805,0.02K,-0.58%
2003년 10월 08일,4.865,4.85,4.85,4.85,0.07K,-0.21%
2003년 10월 07일,4.875,4.87,4.87,4.84,0.00K,1.35%
2003년 10월 06일,4.81,4.81,4.81,4.81,0.00K,-0.41%
2003년 10월 03일,4.83,4.83,4.83,4.83,-,-5.20%
2003년 10월 02일,5.095,5.095,5.095,5.095,0.02K,-0.10%
2003년 10월 01일,5.1,5.1,5.1,5.1,-,-0.72%
2003년 09월 30일,5.137,5.137,5.137,5.137,-,1.32%
2003년 09월 29일,5.07,5.2,5.2,5.04,0.00K,-1.30%
2003년 09월 26일,5.137,5.235,5.235,5.18,-,-1.48%
2003년 09월 25일,5.214,5.34,5.36,5.18,0.32K,-1.66%
2003년 09월 24일,5.302,5.26,5.32,5.24,0.12K,1.28%
2003년 09월 23일,5.235,5.25,5.255,5.25,0.10K,-0.57%
2003년 09월 22일,5.265,5.345,5.345,5.265,0.04K,-0.32%
2003년 09월 19일,5.282,5.26,5.295,5.26,0.02K,0.51%
2003년 09월 18일,5.255,5.35,5.35,5.185,0.14K,-0.45%
2003년 09월 17일,5.279,5.24,5.29,5.24,0.52K,1.27%
2003년 09월 16일,5.213,5.22,5.22,5.2,0.07K,0.39%
2003년 09월 15일,5.193,5.22,5.22,5.09,0.05K,-0.12%
2003년 09월 12일,5.199,5.34,5.345,5.21,0.06K,-2.40%
2003년 09월 11일,5.327,5.275,5.365,5.26,0.12K,1.52%
2003년 09월 10일,5.247,5.26,5.28,5.205,0.21K,0.00%
2003년 09월 09일,5.247,5.12,5.3,5.12,0.12K,3.10%
2003년 09월 08일,5.089,5.1,5.12,5.09,0.08K,-0.78%
2003년 09월 05일,5.129,5.02,5.15,5.02,0.24K,2.25%
2003년 09월 04일,5.016,5.065,5.065,5.01,0.16K,-0.87%
2003년 09월 03일,5.06,4.99,5.07,4.975,0.59K,1.44%
2003년 09월 02일,4.988,5.135,5.17,4.97,0.50K,-2.37%
2003년 08월 29일,5.109,5.115,5.18,5.095,1.56K,-0.37%
2003년 08월 28일,5.128,5.125,5.14,5.065,7.54K,0.02%
2003년 08월 27일,5.127,5.127,5.127,5.127,-,2.58%
2003년 08월 26일,4.998,4.998,4.998,4.998,-,0.20%
2003년 08월 25일,4.988,4.988,4.988,4.988,-,-0.10%
2003년 08월 22일,4.993,4.993,4.993,4.993,-,1.05%
2003년 08월 21일,4.941,4.941,4.941,4.941,-,-1.53%
2003년 08월 20일,5.018,5.018,5.018,5.018,-,0.54%
2003년 08월 19일,4.991,4.991,4.991,4.991,-,1.38%
2003년 08월 18일,4.923,4.923,4.923,4.923,-,0.00%
2003년 08월 15일,4.923,4.923,4.923,4.923,-,-2.15%
2003년 08월 14일,5.031,5.031,5.031,5.031,-,0.10%
2003년 08월 13일,5.026,5.026,5.026,5.026,-,3.46%
2003년 08월 12일,4.858,4.82,4.82,4.82,0.00K,-2.76%
2003년 08월 11일,4.996,4.996,4.996,4.996,-,0.16%
2003년 08월 08일,4.988,4.988,4.988,4.988,-,-0.91%
2003년 08월 07일,5.034,5.034,5.034,5.034,-,1.37%
2003년 08월 06일,4.966,4.966,4.966,4.966,-,0.61%
2003년 08월 05일,4.936,4.936,4.936,4.936,-,-1.59%
2003년 08월 04일,5.016,5.016,5.016,5.016,-,-1.51%
2003년 08월 01일,5.093,5.093,5.093,5.093,-,-0.45%
2003년 07월 31일,5.116,5.116,5.116,5.116,-,1.19%
2003년 07월 30일,5.056,5.056,5.056,5.056,-,-2.05%
2003년 07월 29일,5.162,5.15,5.15,5.15,0.04K,-0.54%
2003년 07월 28일,5.19,5.12,5.17,5.12,0.00K,2.37%
2003년 07월 25일,5.07,5.05,5.08,5.05,0.03K,-0.69%
2003년 07월 24일,5.105,5.05,5.175,5.05,0.21K,0.81%
2003년 07월 23일,5.064,4.94,4.94,4.9,0.16K,5.85%
2003년 07월 22일,4.784,4.795,4.795,4.795,0.01K,0.84%
2003년 07월 21일,4.744,4.76,4.765,4.76,0.01K,0.42%
2003년 07월 18일,4.724,4.715,4.715,4.705,0.01K,1.16%
2003년 07월 17일,4.67,4.68,4.68,4.68,0.23K,0.30%
2003년 07월 16일,4.656,4.64,4.68,4.64,0.16K,0.11%
2003년 07월 15일,4.651,4.78,4.78,4.69,0.02K,-2.90%
2003년 07월 14일,4.79,4.78,4.8,4.76,0.10K,-0.17%
2003년 07월 11일,4.798,4.8,4.825,4.8,0.04K,-0.21%
2003년 07월 10일,4.808,4.81,4.88,4.81,0.23K,-0.17%
2003년 07월 09일,4.816,4.75,4.81,4.75,0.34K,1.69%
2003년 07월 08일,4.736,4.72,4.76,4.72,0.17K,0.17%
2003년 07월 07일,4.728,4.68,4.73,4.655,0.21K,4.60%
2003년 06월 26일,4.52,4.52,4.52,4.52,-,-0.92%
2003년 06월 25일,4.562,4.562,4.562,4.562,-,1.11%
2003년 06월 24일,4.512,4.512,4.512,4.512,-,-0.94%
2003년 06월 23일,4.555,4.52,4.52,4.52,0.00K,0.66%
2003년 06월 20일,4.525,4.525,4.525,4.525,-,-0.92%
2003년 06월 19일,4.567,4.567,4.567,4.567,9.75K,0.26%
2003년 06월 18일,4.555,4.555,4.555,4.555,-,-1.09%
2003년 06월 17일,4.605,4.605,4.605,4.605,-,-0.04%
2003년 06월 16일,4.607,4.607,4.607,4.607,-,0.81%
2003년 06월 13일,4.57,4.65,4.65,4.65,0.00K,1.56%
2003년 06월 12일,4.5,4.5,4.5,4.5,0.03K,0.16%
2003년 06월 11일,4.493,4.493,4.493,4.493,-,0.67%
2003년 06월 10일,4.463,4.463,4.463,4.463,-,-1.06%
2003년 06월 09일,4.511,4.511,4.511,4.511,-,-0.59%
2003년 06월 06일,4.538,4.538,4.538,4.538,-,0.98%
2003년 06월 05일,4.494,4.494,4.494,4.494,-,0.00%
2003년 06월 04일,4.494,4.494,4.494,4.494,-,-0.22%
2003년 06월 03일,4.504,4.5,4.5,4.49,0.00K,0.07%
2003년 06월 02일,4.501,4.501,4.501,4.501,-,-0.55%
2003년 05월 30일,4.526,4.526,4.526,4.526,-,-0.92%
2003년 05월 29일,4.568,4.568,4.568,4.568,-,-1.42%
2003년 05월 28일,4.634,4.6,4.61,4.58,0.08K,0.32%
2003년 05월 27일,4.619,4.665,4.665,4.63,0.07K,-0.43%
2003년 05월 23일,4.639,4.67,4.67,4.625,0.17K,-0.32%
2003년 05월 22일,4.654,4.71,4.71,4.685,0.01K,-1.34%
2003년 05월 21일,4.717,4.715,4.76,4.715,0.09K,-0.99%
2003년 05월 20일,4.764,4.815,4.815,4.755,0.03K,-1.00%
2003년 05월 19일,4.812,4.815,4.84,4.815,0.00K,0.63%
2003년 05월 16일,4.782,4.782,4.782,4.782,0.00K,0.21%
2003년 05월 15일,4.772,4.84,4.84,4.75,0.02K,-1.89%
2003년 05월 14일,4.864,4.82,4.88,4.82,0.01K,1.04%
2003년 05월 13일,4.814,4.86,4.86,4.82,0.04K,-0.97%
2003년 05월 12일,4.861,4.785,4.87,4.78,0.06K,1.55%
2003년 05월 09일,4.787,4.787,4.76,4.73,0.00K,-0.04%
2003년 05월 08일,4.789,4.73,4.84,4.73,0.23K,1.27%
2003년 05월 07일,4.729,4.76,4.765,4.735,0.03K,-1.21%
2003년 05월 06일,4.787,4.79,4.805,4.79,0.16K,-0.31%
2003년 05월 05일,4.802,4.8,4.8,4.78,0.03K,0.38%
2003년 05월 02일,4.784,4.75,4.8,4.74,0.26K,0.48%
2003년 05월 01일,4.761,4.655,4.765,4.65,0.51K,2.65%
2003년 04월 30일,4.638,4.548,4.66,4.545,1.27K,1.98%
2003년 04월 29일,4.548,4.58,4.58,4.545,10.57K,-0.66%
2003년 04월 28일,4.578,4.578,4.578,4.578,-,-1.12%
2003년 04월 25일,4.63,4.63,4.63,4.63,-,-0.28%
